Please save before attaching.,请先保存再附加,
Please save the Newsletter before sending,发送前请先保存简报,
Please save the document before assignment,分配前请先保存文档,
Please save the document before removing assignment,移除分配前请先保存文档,
Please save the report first,请先保存报表,
Please save to edit the template.,请保存以编辑模板,
Please select Company,請選擇公司,
Please select DocType first,请先选择文档类型,
Please select Entity Type first,请先选择实体类型,
Please select Minimum Password Score,请选择最低密码强度,
Please select X and Y fields,请选择X和Y字段,
Please select a country code for field {1}.,请为字段{1}选择国家代码,
Please select a file first.,请先选择文件,
Please select a file or url,请选择文件或URL,
Please select a valid csv file with data,请选择包含数据的有效CSV文件,
Please select a valid date filter,请选择有效日期筛选器,
Please select applicable Doctypes,请选择适用的文档类型,
Please select atleast 1 column from {0} to sort/group,请从{0}至少选择1列进行排序/分组,
Please select prefix first,请先选择前缀,
Please select the Document Type.,请选择文档类型,
Please select the LDAP Directory being used,请选择正在使用的LDAP目录,
Please select {0},請選擇{0},
Please set Dropbox access keys in site config or doctype,请在站点配置或文档类型中设置Dropbox访问密钥,
Please set Email Address,请设置电子邮箱地址,
Please set a printer mapping for this print format in the Printer Settings,请在打印机设置中为此打印格式设置打印机映射,
Please set filters,请设置筛选条件,
Please set filters value in Report Filter table.,请在报表筛选表中设置筛选值,
Please set the document name,请设置文档名称,
Please set the following documents in this Dashboard as standard first.,请先将仪表板中的以下文档设为标准文档,
Please set the series to be used.,请设置要使用的序列,
"Please setup SMS before setting it as an authentication method, via SMS Settings",通过短信设置将其设为认证方法前请先设置短信,
Please setup a message first,请先设置消息,
Please setup default outgoing Email Account from Settings > Email Account,请在设置 > 邮件账户中设置默认外发邮件账户,
Please setup default outgoing Email Account from Tools > Email Account,请在工具 > 邮件账户中设置默认外发邮件账户,
Please specify,请指定,
Please specify a valid parent DocType for {0},请为{0}指定有效的父文档类型,
Please specify which date field must be checked,请指定需要检查的日期字段,
Please specify which value field must be checked,请指定需要检查的数值字段,
Please try again,请重试,
Please update {} before continuing.,继续前请先更新{},
Please use a valid LDAP search filter,请使用有效的LDAP搜索过滤器,
Please verify your Email Address,请验证您的电子邮箱地址,
Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.,更多信息请访问https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key,
Point Allocation Periodicity,积分分配周期,
Points,积分,
Points Given,已分配积分,
Polling,轮询,
Popover Element,弹出元素,
Popover or Modal Description,弹出框或模态框描述,
Port,端口,
Portal Menu,门户菜单,
Portal Menu Item,门户菜单项,
Portal Settings,门户设置,
Portrait,纵向,
Position,位置,
Post,文章,
"Post it here, our mentors will help you out.",在此发布问题，我们的导师将为您解答,
Postal,邮政,
Postal Code,邮政编码,
Posting Timestamp,过账时间戳,
Posts by {0},{0}发布的文章,
Posts filed under {0},归档在{0}下的文章,
Precision,精度,
Precision should be between 1 and 6,精度应介于1到6之间,
Predictable substitutions like '@' instead of 'a' don't help very much.,使用'@'替代'a'等可预测的替换效果不佳,
Prefer not to say,不愿透露,
Preferred Billing Address,首选账单地址,
Preferred Shipping Address,首选送货地址,
Prefix,前缀,
Prepared Report,预生成报表,
Prepared Report Analytics,预生成报表分析,
Prepared Report User,预生成报表用户,
Prepared report render failed,预生成报表渲染失败,
Preparing Report,准备报表中,
Prepend the template to the email message,将模板添加到邮件正文开头,
Press Alt Key to trigger additional shortcuts in Menu and Sidebar,按下Alt键可触发菜单和侧边栏的附加快捷键,
Press Enter to save,按回车键保存,
Preview,预览,
Preview HTML,预览HTML,
Preview Image,预览图像,
Preview Message,预览消息,
Preview Mode,预览模式,
Preview of generated names,生成名称预览,
Preview type,预览类型,
Preview:,预览：,
Previous,上一步,
Previous Document,上一份文档,
Previous Hash,前哈希,
Previous Submission,之前的提交,
Primary,主要,
Primary Address,主要地址,
Primary Color,主色调,
Primary Contact,主要联系人,
Primary Email,主要邮箱,
Primary Mobile,主要手机,
Primary Phone,主要电话,
Print,打印,
Print Documents,打印文档,
Print Format,打印格式,
Print Format Builder,打印格式构建器,
Print Format Builder Beta,打印格式构建器测试版,
Print Format Error,打印格式错误,
Print Format Field Template,打印格式字段模板,
Print Format Help,打印格式帮助,
Print Format Type,打印格式类型,
Print Format {0} is disabled,打印格式{0}已禁用,
Print Hide,打印隐藏,
Print Hide If No Value,无值时打印隐藏,
Print Language,打印語言,
Print Sent to the printer!,打印任务已发送至打印机！,
Print Server,打印服务器,
Print Settings,打印设置,
Print Style,打印样式,
Print Style Name,打印样式名称,
Print Style Preview,打印样式预览,
Print UOM after Quantity,数量后打印UOM,
Print Width,打印宽度,
"Print Width of the field, if the field is a column in a table",字段的打印宽度（当字段作为表格列时）,
Print document,打印文档,
Print taxes with zero amount,打印零金額的稅,
Print with letterhead,使用信头打印,
Printer,打印机,
Printer Mapping,打印机映射,
Printer Name,打印机名称,
Printer Settings,打印机设置,
Printer mapping not set.,未设置打印机映射,
Printing,正在打印,
Printing failed,打印失败,
Priority,优先级,
Private,私有,
Private Files (MB),私有文件(MB),
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,专业提示：添加<code>参考：{{ reference_doctype }} {{ reference_name }}</code>发送文档参考,
Proceed,继续,
Proceed Anyway,仍然继续,
Processing,处理中,
Processing...,处理中...,
Prof,教授,
Progress,进度,
Project,项目,
Property,属性,
Property Depends On,属性依赖,
Property Setter,属性设置器,
Property Setter overrides a standard DocType or Field property,属性设置器覆盖标准文档类型或字段属性,
Property Type,属性类型,
"Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG",提供允许上传的文件扩展名列表。每行包含一个允许的文件类型。如未设置则允许所有文件类型。示例：<br>CSV<br>JPG<br>PNG,
Provider,供应商,
Provider Name,供应商名称,
Public,公共,
Public Files (MB),公共文件(MB),
Publish,发布,
Publish as a web page,作为网页发布,
Published,已发布,
Published On,发布于,
Published on,发布于,
Publishing Dates,发布日期,
Pull from Google Calendar,从谷歌日历拉取,
Pull from Google Contacts,从谷歌联系人拉取,
Pulled from Google Calendar,已从谷歌日历拉取,
Pulled from Google Contacts,已从谷歌联系人拉取,
Purchase Manager,采购经理,
Purchase Master Manager,采购主数据管理员,
Purchase User,采购用户,
Purple,紫色,
Push Notification Settings,推送通知设置,
Push to Google Calendar,推送至谷歌日历,
Push to Google Contacts,推送至谷歌联系人,
Put on Hold,挂起,
Python,Python,
QR Code,二维码,
QR Code for Login Verification,登录验证二维码,
QZ Tray Connection Active!,QZ托盘连接有效！,
QZ Tray Failed: ,QZ托盘失败：,
Quarter Day,季日,
Quarterly,季度,
Query,查询,
Query / Script,查询/脚本,
Query Options,查询选项,
Query Parameters,查询参数,
Query Report,查询报告,
Query analysis complete. Check suggested indexes.,查询分析完成，请检查建议索引。,
Query must be of SELECT or read-only WITH type.,查询必须是SELECT类型或只读WITH类型。,
Queue,队列,
Queue Status,队列状态,
Queue Type(s),队列类型,
Queue in Background (BETA),后台队列（测试版）,
Queue should be one of {0},队列应为{0}之一,
Queue(s),队列,
Queued,已排队,
Queued At,排队时间,
Queued By,排队人,
Queued for Submission. You can track the progress over {0}.,已提交排队，可通过{0}跟踪进度。,
Queued for backup. It may take a few minutes to an hour.,已加入备份队列，可能需要数分钟至一小时。,
Queued for backup. You will receive an email with the download link,已加入备份队列，您将收到包含下载链接的邮件,
Queued {0} emails,已排队{0}封邮件,
Queues,队列,
Queuing emails...,正在排队邮件...,
Queuing {0} for Submission,正在提交{0}到队列,
Quick Entry,快速录入,
Quick Help for Setting Permissions,权限设置快速帮助,
Quick List Filter,快速列表过滤器,
Quick Lists,快速列表,
Quoting must be between 0 and 3,引用级别必须在0到3之间,
RAW Information Log,原始信息日志,
